ADDRESS_LA,X,Y
2751 PALMYRA ST,3674551.981,534802.3257
2747 PALMYRA ST,3674572.537,534787.1912
205 S BROAD ST,3674960.53,534785.4565
516 S LOPEZ ST,3672867.163,534781.4563
2835 BANKS ST,3673977.312,534767.2167
3021 BAUDIN ST,3673259.812,534769.9964
2743 PALMYRA ST,3674592.043,534772.8359
2926 BANKS ST,3673644.768,534763.8357
209 S BROAD ST,3674940.344,534756.7508
317 S WHITE ST,3674249.675,534719.2119
2741 PALMYRA ST,3674612.403,534757.8409
313 S WHITE ST,3674283.047,534761.3157
2904 BANKS ST,3673748.977,534658.5911
2813 BANKS ST,3674112.282,534650.4686
2721 PALMYRA ST,3674736.027,534666.2761
3240 TULANE AVE,3672270.582,534657.8513
2748 PALMYRA ST,3674482.837,534668.3278
2719 PALMYRA ST,3674751.958,534652.2776
3234 TULANE AVE,3672299.748,534642.5553
426 S GAYOSO ST,3673506.719,534666.4512
3018 BAUDIN ST,3673179.847,534651.8613
3230 TULANE AVE,3672326.768,534628.3763
2715 PALMYRA ST,3674771.147,534640.9858
512 S SALCEDO ST,3673058.67,534664.721
2740 PALMYRA ST,3674527.452,534634.9962
3333 GRAVIER ST,3671759.637,534580.1103
432 S GAYOSO ST,3673467.629,534612.9306
2830 BANKS ST,3673881.557,534580.9063
3006 BAUDIN ST,3673265.137,534583.791
3212 TULANE AVE,3672440.213,534569.5305
2730 PALMYRA ST,3674595.622,534577.9458
3331 GRAVIER ST,3671819.458,534549.7507
2824 BANKS ST,3673907.418,534561.5515
323 JANE ALY,3674487.744,534551.6175
2765 BANKS ST,3674241.537,534553.4253
3000 BAUDIN ST,3673296.502,534562.2811
2722 PALMYRA ST,3674638.992,534546.5162
2820 BANKS ST,3673932.642,534542.6961
2761 BANKS ST,3674258.372,534540.4857
3323 GRAVIER ST,3671874.401,534524.5748
3301 GRAVIER ST,3672011.957,534450.2258
640 S RENDON ST,3672133.292,534449.2617
631 S LOPEZ ST,3672371.987,534423.8155
514 S GAYOSO ST,3673335.302,534442.9108
417 S WHITE ST,3673973.928,534387.9093
2737 BANKS ST,3674403.777,534430.1299
644 S RENDON ST,3672114.987,534425.9866
635 S LOPEZ ST,3672354.952,534400.1907
616 S LOPEZ ST,3672584.311,534409.6911
2931 TULANE AVE,3673261.379,534352.4734
648 S RENDON ST,3672085.053,534385.7612
639 S LOPEZ ST,3672336.637,534375.9506
2925 TULANE AVE,3673322.324,534316.5487
3211 GRAVIER ST,3672254.572,534327.4915
3209 GRAVIER ST,3672284.242,534312.6859
2913 TULANE AVE,3673407.003,534276.7751
3207 GRAVIER ST,3672314.442,534296.5758
439 S WHITE ST,3673898.782,534290.9816
3240 GRAVIER ST,3671986.022,534278.7067
638 S LOPEZ ST,3672495.827,534292.3316
3236 GRAVIER ST,3672016.572,534263.3418
641 S SALCEDO ST,3672594.052,534207.9408
740 S RENDON ST,3671822.688,534009.596
727 S SALCEDO ST,3672361.892,533933.6316
3016 GRAVIER ST,3672696.032,533909.9562
3122 GRAVIER ST,3672341.108,534130.2728
2904 TULANE AVE,3673355.753,534125.9093
3118 GRAVIER ST,3672339.034,534089.693
3025 GRAVIER ST,3672714.118,534071.8728
2900 TULANE AVE,3673381.426,534111.7
3116 GRAVIER ST,3672361.733,534081.901
415 S BROAD ST,3674439.637,534072.7393
3021 GRAVIER ST,3672741.622,534058.993
2826 TULANE AVE,3673624.188,534025.8008
726 S LOPEZ ST,3672246.528,533997.9888
744 S RENDON ST,3671801.632,533988.426
3219 PERDIDO ST,3671883.445,533926.7352
719 S SALCEDO ST,3672394.411,533985.3572
646 S GAYOSO ST,3673000.225,533964.699
732 S LOPEZ ST,3672230.225,533976.1639
708 S SALCEDO ST,3672562.054,533968.9231
3020 GRAVIER ST,3672644.162,533936.8304
3229 PERDIDO ST,3671832.501,533952.9368
712 S SALCEDO ST,3672541.113,533944.1831
620 S GAYOSO ST,3673104.242,534120.9315
3114 GRAVIER ST,3672388.027,534067.4063
624 S GAYOSO ST,3673085.3,534093.5283
2765 TULANE AVE,3673877.298,534074.3063
2912 GRAVIER ST,3673017.223,533752.051
3029 PERDIDO ST,3672350.427,533734.7614
2908 GRAVIER ST,3673037.807,533741.0954
737 S GAYOSO ST,3672618.814,533710.0953
739 S GAYOSO ST,3672597.431,533682.7179
3019 PERDIDO ST,3672454.662,533680.1064
735 S DUPRÉ ST,3672907.349,533582.7604
746 S GAYOSO ST,3672696.186,533564.2794
2923 PERDIDO ST,3672778.187,533509.7016
2919 PERDIDO ST,3672803.422,533496.2112
750 S GAYOSO ST,3672658.548,533513.1407
2917 PERDIDO ST,3672827.661,533483.7813
2915 PERDIDO ST,3672854.492,533470.7211
432 S SCOTT ST,3670901.302,536580.8634
3340 CANAL ST,3673245.033,536543.2613
3432 CLEVELAND AVE,3672615.545,536553.9729
221 S CLARK ST,3672399.012,536544.3461
409 S CORTEZ ST,3671222.261,536563.8219
505 S SCOTT ST,3670691.657,536540.2549
3604 PALMYRA ST,3672003.308,536547.5149
413 S CORTEZ ST,3671184.729,536553.7079
434 S SCOTT ST,3670884.911,536560.0182
417 S CORTEZ ST,3671173.137,536537.1623
3827 BAUDIN ST,3670941.931,536514.4474
529 S RENDON ST,3672437.759,535006.1745
230 S DUPRÉ ST,3674228.304,535051.0247
508 S RENDON ST,3672614.822,535041.886
2910 PALMYRA ST,3674001.722,535033.5108
220 S WHITE ST,3674567.377,534914.6159
235 S WHITE ST,3674398.042,534920.3455
4047 ULLOA ST,3669779.155,536488.4169
3509 PALMYRA ST,3672339.123,536497.4355
3416 CLEVELAND AVE,3672682.391,536499.9064
317 S GENOIS ST,3671955.757,536496.3011
330 S TELEMACHUS ST,3671730.367,536520.8537
3724 BANKS ST,3671371.772,536480.6458
220 S CLARK ST,3672534.674,536497.1287
3817 BAUDIN ST,3671024.021,536449.7699
3505 PALMYRA ST,3672364.857,536477.8313
3412 CLEVELAND AVE,3672708.165,536480.572
429 S CORTEZ ST,3671128.932,536480.1611
3619 BANKS ST,3671777.341,536403.1853
3501 PALMYRA ST,3672394.552,536455.0463
4041 ULLOA ST,3669830.208,536451.1146
3526 PALMYRA ST,3672128.747,536455.766
538 S PIERCE ST,3670376.402,536458.9566
3318 CANAL ST,3673366.147,536453.1344
3625 BANKS ST,3671731.619,536440.6557
508 S PIERCE ST,3670511.917,536639.911
2505 BANKS ST,3675419.997,533663.5612
2501 BANKS ST,3675442.372,533647.8115
2413 GRAVIER ST,3675139.591,532830.9033
2409 GRAVIER ST,3675167.59,532816.8429
532 S TONTI ST,3675397.077,532847.1988
539 S TONTI ST,3675253.247,532846.0005
2645 TULANE AVE,3674574.318,533714.3099
2300 GRAVIER ST,3675473.159,532525.0537
428 S GALVEZ ST,3676113.01,532515.5656
622 S TONTI ST,3675161.813,532531.7409
421 S JOHNSON ST,3676270.248,532502.936
2011 PERDIDO ST,3676295.725,531708.3137
709 S CLAIBORNE AVE,3676408.244,530385.3369
2645 PALMYRA ST,3675030.405,534438.9521
2527 CLEVELAND AVE,3675734.173,534376.6536
2604 CLEVELAND AVE,3675437.715,534406.6949
533 S MIRO ST,3675607.825,532742.0452
2424 GRAVIER ST,3674981.333,532775.0352
2109 PERDIDO ST,3675821.64,531925.4466
1901 GRAVIER ST,3676992.08,531895.2379
2542 CLEVELAND AVE,3675557.622,534318.3716
2519 CLEVELAND AVE,3675782.617,534302.2541
2437 PALMYRA ST,3675738.118,533911.4064
2516 PALMYRA ST,3675490.462,533912.1987
219 S ROCHEBLAVE ST,3675714.117,534092.6876
2538 CLEVELAND AVE,3675580.747,534300.626
2513 CLEVELAND AVE,3675805.012,534278.8166
217 S D'ORGENOIS ST,3675425.265,534337.8647
325 S ROCHEBLAVE ST,3675422.122,533755.6546
2607 CLEVELAND AVE,3675515.94,534510.1047
116 S D'ORGENOIS ST,3675740.872,534542.4956
2545 CLEVELAND AVE,3675605.793,534428.8163
2637 PALMYRA ST,3675083.839,534402.6738
2626 CLEVELAND AVE,3675318.34,534515.188
2601 CLEVELAND AVE,3675555.122,534511.3457
120 S D'ORGENOIS ST,3675715.622,534511.8108
2512 CANAL ST,3675949.273,534490.0072
2653 PALMYRA ST,3675008.8,534454.7485
435 S GALVEZ ST,3675859.622,532605.9062
2231 GRAVIER ST,3675659.247,532588.2508
2104 TULANE AVE,3676336.16,532588.6269
621 S TONTI ST,3675014.737,532613.2918
2322 GRAVIER ST,3675314.801,532597.4761
641 S MIRO ST,3675288.559,532305.8785
628 S MIRO ST,3675470.497,532312.9959
500 S GALVEZ ST,3675942.497,532317.0912
223 S D'ORGENOIS ST,3675379.829,534299.1857
300 S BROAD ST,3674943.747,534361.9608
2644 PALMYRA ST,3674973.744,534269.2682
119 S ROCHEBLAVE ST,3675938.619,534387.9597
2641 PALMYRA ST,3675058.904,534421.9414
2631 PALMYRA ST,3675147.965,534349.7643
2600 CLEVELAND AVE,3675466.872,534390.4716
2400 CANAL ST,3676140.122,534218.4965
2627 PALMYRA ST,3675173.214,534327.3287
2619 PALMYRA ST,3675229.714,534286.8887
2530 CLEVELAND AVE,3675627.247,534265.0909
2526 CLEVELAND AVE,3675647.295,534252.8858
2611 PALMYRA ST,3675277.247,534256.2511
2501 CLEVELAND AVE,3675876.887,534222.0459
2634 PALMYRA ST,3675022.356,534240.3599
216 S D'ORGENOIS ST,3675544.743,534256.5558
2605 PALMYRA ST,3675311.872,534227.8112
218 S D'ORGENOIS ST,3675527.243,534233.5256
2518 CLEVELAND AVE,3675693.546,534217.2005
2626 PALMYRA ST,3675072.496,534204.2581
2537 PALMYRA ST,3675449.051,534124.1975
2600 BANKS ST,3674996.777,533749.2713
2517 BANKS ST,3675324.319,533733.8341
1900 TULANE AVE,3677075.11,532212.1754
2200 POYDRAS ST,3675068.042,531552.9424
2623 BANKS ST,3674933.004,534029.1333
2527 PALMYRA ST,3675517.051,534073.2921
227 S ROCHEBLAVE ST,3675677.502,534044.6915
2520 PALMYRA ST,3675469.849,533932.4431
318 S D'ORGENOIS ST,3675295.872,533918.7464
2400 CLEVELAND AVE,3676086.129,533920.0141
2539 BANKS ST,3675214.998,533814.9363
317 S ROCHEBLAVE ST,3675458.122,533804.7153
2533 BANKS ST,3675237.872,533798.0314
2521 PALMYRA ST,3675558.913,534043.3328
2517 PALMYRA ST,3675579.248,534026.6858
2540 PALMYRA ST,3675347.497,534023.5965
329 S D'ORGENOIS ST,3675115.653,533976.9865
2513 PALMYRA ST,3675601.247,534010.1558
323 S D'ORGENOIS ST,3675145.454,534017.9014
2619 BANKS ST,3674979.273,533995.3408
2509 PALMYRA ST,3675622.747,533994.1264
2617 BANKS ST,3675001.232,533978.6417
2532 PALMYRA ST,3675387.009,533991.2049
2505 PALMYRA ST,3675647.247,533975.7817
312 S D'ORGENOIS ST,3675300.372,533988.8107
2528 PALMYRA ST,3675412.598,533974.9738
2501 PALMYRA ST,3675674.747,533956.5318
2526 PALMYRA ST,3675431.599,533960.9379
316 S D'ORGENOIS ST,3675314.872,533942.5013
521 S ROCHEBLAVE ST,3674983.741,533166.6506
616 S GALVEZ ST,3675557.144,531821.3728
2100 PERDIDO ST,3675764.499,531760.6175
628 S GALVEZ ST,3675500.882,531747.3798
621 S JOHNSON ST,3675721.023,531699.9582
701 S CLAIBORNE AVE,3676438.035,530427.7339
2518 TULANE AVE,3674994.982,533278.2408
2517 TULANE AVE,3675066.614,533450.4981
2200 CLEVELAND AVE,3676618.747,533524.811
2032 CANAL ST,3677238.372,533510.6559
528 S MIRO ST,3675756.122,532693.0008
2400 GRAVIER ST,3675148.123,532688.2215
2309 GRAVIER ST,3675491.345,532656.4991
427 S GALVEZ ST,3675897.457,532658.6595
533 S GALVEZ ST,3675576.997,532229.1205
2104 GRAVIER ST,3676096.692,532229.7078
518 S GALVEZ ST,3675866.866,532214.4257
505 S JOHNSON ST,3676079.692,532202.3817
2201 PERDIDO ST,3675463.681,532102.5083
525 S JOHNSON ST,3675983.992,532080.4611
536 S GALVEZ ST,3675779.185,532090.6263
2121 PERDIDO ST,3675740.516,531963.6609
541 S JOHNSON ST,3675914.834,531985.6835
2117 PERDIDO ST,3675767.141,531951.7864
2113 PERDIDO ST,3675794.391,531938.2857
519 S PRIEUR ST,3676286.28,531960.9337
2101 PERDIDO ST,3675855.414,531904.6736
2122 TULANE AVE,3676233.248,532642.7508
2307 GRAVIER ST,3675520.39,532644.7357
2336 GRAVIER ST,3675221.955,532648.9163
536 S MIRO ST,3675722.059,532645.2327
2301 GRAVIER ST,3675551.497,532634.3715
615 S TONTI ST,3675093.614,532637.5617
2114 TULANE AVE,3676284.502,532614.422
2233 GRAVIER ST,3675626.497,532604.5914
2112 TULANE AVE,3676309.044,532605.1721
2326 GRAVIER ST,3675290.8,532609.226
2318 GRAVIER ST,3675347.085,532580.0717
2100 TULANE AVE,3676375.225,532568.8992
2314 GRAVIER ST,3675365.975,532569.1186
2312 GRAVIER ST,3675394.817,532560.3059
627 S TONTI ST,3674994.872,532586.856
2308 GRAVIER ST,3675419.425,532550.9518
424 S GALVEZ ST,3676086.472,532575.0528
2304 GRAVIER ST,3675446.41,532537.2088
2109 GRAVIER ST,3676126.917,532352.2744
620 S MIRO ST,3675503.105,532371.3914
624 S MIRO ST,3675449.418,532370.102
544 S GALVEZ ST,3675702.622,532057.2811
417 BOLIVAR ST,3676954.372,532038.1568
618 S TONTI ST,3675179.063,532554.9261
523 S GALVEZ ST,3675667.356,532274.622
632 S MIRO ST,3675456.666,532293.837
504 S GALVEZ ST,3675924.747,532292.9364
527 S GALVEZ ST,3675612.078,532275.044
2118 GRAVIER ST,3675976.497,532249.6868
417 S JOHNSON ST,3676290.372,532529.9664
534 S D'ORGENOIS ST,3674749.04,533150.4921
2539 GRAVIER ST,3674665.562,533095.1662
2531 GRAVIER ST,3674721.732,533071.6061
2517 GRAVIER ST,3674810.572,533028.2905
2509 GRAVIER ST,3674867.196,532999.4204
2544 GRAVIER ST,3674533.974,532977.3121
2507 GRAVIER ST,3674895.267,532985.7763
631 S ROCHEBLAVE ST,3674649.732,532733.1414
2518 GRAVIER ST,3674702.257,532892.6859
620 S D'ORGENOIS ST,3674548.799,532892.6998
2510 GRAVIER ST,3674764.972,532863.4705
2506 GRAVIER ST,3674795.012,532847.5564
613 S ROCHEBLAVE ST,3674822.267,532833.961
630 S ROCHEBLAVE ST,3674837.032,532635.4792
634 S ROCHEBLAVE ST,3674818.957,532612.0996
633 S ROCHEBLAVE ST,3674630.682,532709.6306
614 S ROCHEBLAVE ST,3674893.407,532711.8238
2600 POYDRAS ST,3673788.352,532176.726
2421 PERDIDO ST,3674796.802,532472.3016
2417 PERDIDO ST,3674824.517,532459.0815
2413 PERDIDO ST,3674852.587,532445.1363
2536 POYDRAS ST,3674041.136,532069.6372
2532 POYDRAS ST,3674073.305,532057.1274
2648 POYDRAS ST,3673558.932,532282.8864
2538 POYDRAS ST,3673973.223,532103.5942
2502 POYDRAS ST,3674140.324,532020.4899
2301 JULIA ST,3674599.847,531560.4166
2400 POYDRAS ST,3674449.754,531865.2154
745 S GALVEZ ST,3674801.132,531405.9024
2131 PERDIDO ST,3675679.317,531997.6975
2900 PERDIDO ST,3672670.676,533394.5394
726 S DUPRÉ ST,3673133.545,533638.3635
2826 GRAVIER ST,3673247.745,533662.2459
2833 PERDIDO ST,3672945.566,533391.3574
717 S WHITE ST,3673262.496,533422.2333
765 S WHITE ST,3673145.35,533309.6281
819 S BROAD ST,3673362.219,532912.4152
4036 CANAL ST,3671119.134,538166.0911
217 S PIERCE ST,3671049.436,537620.3515
4029 PALMYRA ST,3670832.39,537619.6564
4033 PALMYRA ST,3670801.968,537641.0889
4632 S CARROLLTON AVE,3670931.759,537850.8654
4024 CLEVELAND AVE,3670981.025,537784.8054
4013 BANKS ST,3670696.115,537224.7405
4021 BANKS ST,3670662.415,537255.8559
4023 BANKS ST,3670655.764,537286.5567
4025 BANKS ST,3670635.049,537303.3525
4029 BANKS ST,3670599.221,537302.7923
2001 TULANE AVE,3676726.908,532655.2565
1912 CANAL ST,3677668.496,533227.8234
1900 CANAL ST,3677699.391,533171.2709
1922 CANAL ST,3677572.711,533267.1397
1916 CANAL ST,3677611.892,533237.0536
116 S PRIEUR ST,3677496.896,533230.8943
122 S PRIEUR ST,3677471.191,533188.3648
126 S PRIEUR ST,3677457.637,533168.7364
128 S PRIEUR ST,3677390.337,533187.4298
1927 CLEVELAND AVE,3677399.217,533118.7275
1923 CLEVELAND AVE,3677445.485,533085.0785
1937 CLEVELAND AVE,3677349.677,533137.8905
1909 CLEVELAND AVE,3677523.082,533028.0387
1933 CLEVELAND AVE,3677383.241,533132.2515
214 S GENOIS ST,3672280.185,536693.4267
3532 CLEVELAND AVE,3672355.828,536770.2556
3504 CLEVELAND AVE,3672553.264,536645.6648
3534 PALMYRA ST,3672121.008,536508.7134
428 S GENOIS ST,3671676.502,535922.2681
3517 D'HEMECOURT ST,3671564.974,535538.0759
3519 D'HEMECOURT ST,3671541.22,535556.1382
3521 D'HEMECOURT ST,3671521.177,535568.2629
3525 TULANE AVE,3671285.132,535374.4805
3501 TULANE AVE,3671481.84,535264.8568
3520 D'HEMECOURT ST,3671496.892,535508.0965
131 S JEFFERSON DAVIS PRKWY,3672860.211,536605.7489
132 S CLARK ST,3672767.41,536694.201
203 S JEFFERSON DAVIS PRKWY,3672762.334,536473.7963
209 S JEFFERSON DAVIS PRKWY,3672724.633,536429.5714
217 S JEFFERSON DAVIS PRKWY,3672707.959,536386.0705
223 S JEFFERSON DAVIS PRKWY,3672689.107,536365.7699
225 S JEFFERSON DAVIS PRKWY,3672681.133,536336.0435
233 S JEFFERSON DAVIS PRKWY,3672655.083,536273.2192
239 S JEFFERSON DAVIS PRKWY,3672616.607,536255.5679
2744 CLEVELAND AVE,3674711.105,534934.3727
241 S BROAD ST,3674818.589,534578.4326
315 S BROAD ST,3674687.749,534424.1809
2742 PALMYRA ST,3674507.07,534656.2302
325 JANE ALY,3674474.954,534533.8576
335 JANE ALY,3674438.527,534516.1374
2717 TULANE AVE,3674218.604,533880.692
2725 TULANE AVE,3674152.311,533928.6262
2801 TULANE AVE,3673711.947,534185.8423
2901 TULANE AVE,3673482.062,534234.4344
2917 TULANE AVE,3673349.909,534305.6424
2833 BANKS ST,3673996.619,534740.7916
2814 CANAL ST,3674712.96,535445.5048
2822 CANAL ST,3674653.273,535483.3701
2826 CANAL ST,3674641.721,535514.1759
2900 CANAL ST,3674484.28,535591.9058
221 S DUPRÉ ST,3674149.324,535193.9075
514 S SALCEDO ST,3673080.291,534620.4642
3035 BAUDIN ST,3673185.295,534827.6385
3005 BANKS ST,3673622.992,535021.9184
3007 BANKS ST,3673610.077,535031.0355
118 S SALCEDO ST,3673991.847,535888.0326
120 S SALCEDO ST,3673972.141,535852.9998
119 S SALCEDO ST,3673886.367,535928.418
3101 BANKS ST,3673364.961,535196.0659
3114 BANKS ST,3673162.44,535114.6212
416 S LOPEZ ST,3673090.392,535081.5381
426 S LOPEZ ST,3673019.447,535001.7708
415 S SALCEDO ST,3673199.165,534995.5577
3115 D'HEMECOURT ST,3672791.202,534632.0324
3125 D'HEMECOURT ST,3672763.165,534679.6479
510 S LOPEZ ST,3672870.602,534827.9605
3201 D'HEMECOURT ST,3672666.279,534717.3927
3205 D'HEMECOURT ST,3672639.39,534733.2506
3223 D'HEMECOURT ST,3672560.398,534808.3936
3229 D'HEMECOURT ST,3672509.569,534843.6367
3237 D'HEMECOURT ST,3672451.856,534891.8264
501 S LOPEZ ST,3672839.333,534941.4671
511 S LOPEZ ST,3672785.727,534887.604
515 S LOPEZ ST,3672774.869,534856.578
519 S LOPEZ ST,3672752.634,534835.3772
531 S LOPEZ ST,3672712.172,534792.1354
3304 CANAL ST,3673447.672,536393.5536
116 S JEFFERSON DAVIS PRKWY,3673190.945,536466.17
118 S JEFFERSON DAVIS PRKWY,3673172.254,536440.3334
126 S JEFFERSON DAVIS PRKWY,3673129.926,536388.6611
130 S JEFFERSON DAVIS PRKWY,3673117.557,536368.5787
132 S JEFFERSON DAVIS PRKWY,3673104.88,536361.1575
134 S JEFFERSON DAVIS PRKWY,3673087.563,536345.3881
2721 CLEVELAND AVE,3674940.437,534976.6396
2725 CLEVELAND AVE,3674918.961,534995.0476
5630901 CLEVELAND AVE,3674882.588,534990.8592
2735 CLEVELAND AVE,3674856.702,535006.0667
3422 CLEVELAND AVE,3672650.594,536529.8866
301 S JEFFERSON DAVIS PRKWY,3672565.835,536170.2076
305 S JEFFERSON DAVIS PRKWY,3672529.286,536167.3722
315 S JEFFERSON DAVIS PRKWY,3672498.723,536125.4669
317 S JEFFERSON DAVIS PRKWY,3672468.475,536082.9309
331 S JEFFERSON DAVIS PRKWY,3672445.261,535970.562
335 S JEFFERSON DAVIS PRKWY,3672425.991,535951.812
341 S JEFFERSON DAVIS PRKWY,3672371.43,535941.7763
438 S CLARK ST,3671948.949,535734.2915
3438 BANKS ST,3672121.964,535946.1234
401 S JEFFERSON DAVIS PRKWY,3672328.775,535807.9938
409 S JEFFERSON DAVIS PRKWY,3672308.686,535780.6366
413 S JEFFERSON DAVIS PRKWY,3672287.74,535754.9891
417 S JEFFERSON DAVIS PRKWY,3672262.093,535734.045
425 S JEFFERSON DAVIS PRKWY,3672216.784,535681.468
427 S JEFFERSON DAVIS PRKWY,3672201.396,535661.8056
601 S JEFFERSON DAVIS PRKWY,3671850.58,535172.4463
3433 TULANE AVE,3671619.627,535183.8841
600 S CLARK ST,3671619.517,535296.0603
220 S GENOIS ST,3672251.567,536658.1053
3533 PALMYRA ST,3672178.786,536572.8832
537 S GENOIS ST,3671373.398,535695.4879
3616 BAUDIN ST,3671456.641,535944.4728
3615 D'HEMECOURT ST,3671325.331,535795.2551
3606 BANKS ST,3671750.863,536206.3924
3630 BANKS ST,3671621.332,536308.7925
438 S TELEMACHUS ST,3671453.131,536162.8557
3604 CLEVELAND AVE,3672219.564,536815.3728
3600 CANAL ST,3672492.345,537121.9885
3606 CANAL ST,3672428.175,537186.9375
3622 CANAL ST,3672356.968,537251.2717
3725 CLEVELAND AVE,3671957.861,537211.992
219 S TELEMACHUS ST,3671924.788,536984.5244
3701 BANKS ST,3671579.616,536537.2386
318 S WHITE ST,3674338.329,534648.2143
328 S WHITE ST,3674288.352,534615.303
314 S WHITE ST,3674363.19,534684.4745
2743 BANKS ST,3674363.52,534454.591
329 S TELEMACHUS ST,3671635.034,536607.3258
3704 BANKS ST,3671500.986,536435.3953
3718 BANKS ST,3671405.742,536463.6581
426 S CORTEZ ST,3671251.006,536422.6555
2509 BIENVILLE AVE,3676593.45,535270.6843
2513 BIENVILLE AVE,3676555.833,535255.4555
2514 BIENVILLE AVE,3676423.875,535114.2321
2518 BIENVILLE AVE,3676398.783,535133.0624
2520 BIENVILLE AVE,3676373.856,535151.9899
2525 BIENVILLE AVE,3676548.986,535362.5292
2526 BIENVILLE AVE,3676383.706,535203.798
2529 BIENVILLE AVE,3676487.326,535381.8755
2533 BIENVILLE AVE,3676462.392,535400.769
2534 BIENVILLE AVE,3676306.349,535218.629
2535 BIENVILLE AVE,3676437.956,535417.7764
2538 BIENVILLE AVE,3676285.095,535235.4781
2539 BIENVILLE AVE,3676404.305,535417.6041
2542 BIENVILLE AVE,3676287.87,535281.9413
2545 BIENVILLE AVE,3676341.599,535424.1958
2548 BIENVILLE AVE,3676255.045,535312.7791
2020 SAINT LOUIS ST,3678250.259,534721.0135
2100 SAINT LOUIS ST,3678073.823,534808.7077
2104 SAINT LOUIS ST,3678051.112,534825.8271
2106 SAINT LOUIS ST,3678028.265,534843.054
2112 SAINT LOUIS ST,3678005.369,534860.184
2120 SAINT LOUIS ST,3677966.745,534936.7484
2212 SAINT LOUIS ST,3677691.211,535087.4728
2216 SAINT LOUIS ST,3677690.957,535127.7528
2220 SAINT LOUIS ST,3677665.485,535146.7082
2300 SAINT LOUIS ST,3677522.929,535230.0959
2301 SAINT LOUIS ST,3677597.925,535335.539
2304 SAINT LOUIS ST,3677501.49,535246.2881
2310 SAINT LOUIS ST,3677458.346,535278.8942
2322 SAINT LOUIS ST,3677393.703,535327.7163
